"Assembly","Session","Date","Word","PDF"
"18th Assembly"," 2nd Session","2016-6-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160629_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160629.pdf"
"18th Assembly"," 2nd Session","2016-6-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160628_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160628_0.pdf"
"18th Assembly"," 2nd Session","2016-6-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160627_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160627.pdf"
"18th Assembly"," 2nd Session","2016-6-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160624.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160624.pdf"
"18th Assembly"," 2nd Session","2016-6-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160623_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160623.pdf"
"18th Assembly"," 2nd Session","2016-6-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160617.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160617.pdf"
"18th Assembly"," 2nd Session","2016-6-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160616_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160616.pdf"
"18th Assembly"," 2nd Session","2016-6-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160615_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160615.pdf"
"18th Assembly"," 2nd Session","2016-6-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160614_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160614.pdf"
"18th Assembly"," 2nd Session","2016-6-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160613.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160613.pdf"
"18th Assembly"," 2nd Session","2016-6-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160609_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160609_0.pdf"
"18th Assembly"," 2nd Session","2016-6-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160608_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160608.pdf"
"18th Assembly"," 2nd Session","2016-6-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160607_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160607.pdf"
"18th Assembly"," 2nd Session","2016-6-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160606.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160606.pdf"
"18th Assembly"," 2nd Session","2016-6-3","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160603_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160603_0.pdf"
"18th Assembly"," 2nd Session","2016-6-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160602_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160602.pdf"
"18th Assembly"," 2nd Session","2016-6-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160601_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160601.pdf"
"18th Assembly"," 2nd Session","2016-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160531_5.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160531.pdf"
"18th Assembly"," 2nd Session","2016-3-3","","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160303.pdf"
"18th Assembly"," 2nd Session","2016-3-2","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160302_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160302.pdf"
"18th Assembly"," 2nd Session","2016-3-1","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160301_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160301.pdf"
"18th Assembly"," 2nd Session","2016-2-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160229_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160229.pdf"
"18th Assembly"," 2nd Session","2016-2-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160225_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160225_0.pdf"
"18th Assembly"," 2nd Session","2016-2-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160224_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160224.pdf"
"18th Assembly"," 2nd Session","2016-2-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160223_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160223.pdf"
"18th Assembly"," 2nd Session","2016-2-22","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160222_2.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160222.pdf"
"18th Assembly"," 2nd Session","2016-2-19","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160219_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160219.pdf"
"18th Assembly"," 2nd Session","2016-2-18","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160218_1.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn160218.pdf"
"18th Assembly"," 1st Session","2015-12-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn151217_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn151217.pdf"
"18th Assembly"," 0th Session","2015-12-16","https://www.assembly.gov.nt.ca/sites/assembly/files/tlc151216_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/tlc151216_0.pdf"
"18th Assembly"," 0th Session","2015-12-14","https://www.assembly.gov.nt.ca/sites/assembly/files/rt151214_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/rt151214_0.pdf"
