"Assembly","Session","Date","Word","PDF"
"17th Assembly"," 3rd Session","2012-6-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120613.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120613.pdf"
"17th Assembly"," 3rd Session","2012-6-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120612.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120612.pdf"
"17th Assembly"," 3rd Session","2012-6-11","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120611.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120611.pdf"
"17th Assembly"," 3rd Session","2012-6-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120608.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120608.pdf"
"17th Assembly"," 3rd Session","2012-6-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120607.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120607.pdf"
"17th Assembly"," 3rd Session","2012-6-6","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120606.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120606.pdf"
"17th Assembly"," 3rd Session","2012-6-5","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120605.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120605.pdf"
"17th Assembly"," 3rd Session","2012-6-4","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120604.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120604.pdf"
"17th Assembly"," 3rd Session","2012-5-31","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120531.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120531.pdf"
"17th Assembly"," 3rd Session","2012-5-30","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120530.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120530.pdf"
"17th Assembly"," 3rd Session","2012-5-29","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120529.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120529.pdf"
"17th Assembly"," 3rd Session","2012-5-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120528.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120528.pdf"
"17th Assembly"," 3rd Session","2012-5-25","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120525.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120525.pdf"
"17th Assembly"," 3rd Session","2012-5-24","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120524.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120524.pdf"
"17th Assembly"," 3rd Session","2012-5-23","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120523.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120523.pdf"
"17th Assembly"," 2nd Session","2012-2-17","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120217_0.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120217_0.pdf"
"17th Assembly"," 2nd Session","2012-2-16","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120216.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120216.pdf"
"17th Assembly"," 2nd Session","2012-2-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120215.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120215.pdf"
"17th Assembly"," 2nd Session","2012-2-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120214.pdf"
"17th Assembly"," 2nd Session","2012-2-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120213.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120213.pdf"
"17th Assembly"," 2nd Session","2012-2-10","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120210.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120210.pdf"
"17th Assembly"," 2nd Session","2012-2-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120209.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120209.pdf"
"17th Assembly"," 2nd Session","2012-2-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120208.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120208.pdf"
"17th Assembly"," 2nd Session","2012-2-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120207.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/hn120207.pdf"
"17th Assembly"," 1st Session","2011-12-15","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111215.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_9_-_december_15_2011.pdf"
"17th Assembly"," 1st Session","2011-12-14","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111214.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_8_-_december_14_2011.pdf"
"17th Assembly"," 1st Session","2011-12-13","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111213.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_7_-_december_13_2011.pdf"
"17th Assembly"," 1st Session","2011-12-12","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111212.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_6_-_december_12_2011.pdf"
"17th Assembly"," 1st Session","2011-12-9","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111209.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_5_-_december_9_2011.pdf"
"17th Assembly"," 1st Session","2011-12-8","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111208.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_4_-_december_8_2011.pdf"
"17th Assembly"," 1st Session","2011-12-7","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111207.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_3_-_december_7_2011.pdf"
"17th Assembly"," 1st Session","2011-10-28","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111028.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_2_-_october_28_2011.pdf"
"17th Assembly"," 1st Session","2011-10-27","https://www.assembly.gov.nt.ca/sites/assembly/files/hn111027.docx","https://www.assembly.gov.nt.ca/sites/assembly/files/day_1_-_october_27_2011.pdf"
