"Date_Long","Date_Short","MHT","PDF"
"May 14, 2015","2015-05-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-213.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-213.pdf"
"May 13, 2015","2015-05-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-212.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-212.pdf"
"May 12, 2015","2015-05-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-211.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-211.pdf"
"May 11, 2015","2015-05-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-210.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-210.pdf"
"May 7, 2015","2015-05-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-209.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-209.pdf"
"May 6, 2015","2015-05-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-208.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-208.pdf"
"May 5, 2015","2015-05-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-207.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-207.pdf"
"May 4, 2015","2015-05-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-206.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-206.pdf"
"April 30, 2015","2015-04-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-205.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-205.pdf"
"April 29, 2015","2015-04-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-204.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-204.pdf"
"April 28, 2015","2015-04-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-203.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-203.pdf"
"April 27, 2015","2015-04-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-202.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-202.pdf"
"April 23, 2015","2015-04-23","https://yukonassembly.ca/sites/default/files/hansard/33-1-201.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-201.pdf"
"April 22, 2015","2015-04-22","https://yukonassembly.ca/sites/default/files/hansard/33-1-200.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-200.pdf"
"April 21, 2015","2015-04-21","https://yukonassembly.ca/sites/default/files/hansard/33-1-199.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-199.pdf"
"April 20, 2015","2015-04-20","https://yukonassembly.ca/sites/default/files/hansard/33-1-198.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-198.pdf"
"April 16, 2015","2015-04-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-197.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-197.pdf"
"April 15, 2015","2015-04-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-196.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-196.pdf"
"April 14, 2015","2015-04-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-195.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-195.pdf"
"April 13, 2015","2015-04-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-194.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-194.pdf"
"April 9, 2015","2015-04-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-193.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-193.pdf"
"April 8, 2015","2015-04-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-192.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-192.pdf"
"April 7, 2015","2015-04-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-191.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-191.pdf"
"April 2, 2015","2015-04-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-190.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-190.pdf"
"December 18, 2014","2014-12-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-189.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-189.pdf"
"December 17, 2014","2014-12-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-188.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-188.pdf"
"December 16, 2014","2014-12-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-187.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-187.pdf"
"December 15, 2014","2014-12-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-186.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-186.pdf"
"December 11, 2014","2014-12-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-185.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-185.pdf"
"December 10, 2014","2014-12-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-184.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-184.pdf"
"December 8, 2014","2014-12-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-182.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-182.pdf"
"December 4, 2014","2014-12-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-181.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-181.pdf"
"December 3, 2014","2014-12-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-180.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-180.pdf"
"December 2, 2014","2014-12-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-179.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-179.pdf"
"December 1, 2014","2014-12-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-178.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-178.pdf"
"November 27, 2014","2014-11-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-177.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-177.pdf"
"November 26, 2014","2014-11-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-176.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-176.pdf"
"November 25, 2014","2014-11-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-175.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-175.pdf"
"November 24, 2014","2014-11-24","https://yukonassembly.ca/sites/default/files/hansard/33-1-174.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-174.pdf"
"November 19, 2014","2014-11-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-173.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-173.pdf"
"November 18, 2014","2014-11-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-172.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-172.pdf"
"November 17, 2014","2014-11-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-171.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-171.pdf"
"November 13, 2014","2014-11-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-170.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-170.pdf"
"November 12, 2014","2014-11-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-169.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-169.pdf"
"November 6, 2014","2014-11-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-168.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-168.pdf"
"November 5, 2014","2014-11-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-167.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-167.pdf"
"November 4, 2014","2014-11-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-166.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-166.pdf"
"November 3, 2014","2014-11-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-165.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-165.pdf"
"October 30, 2014","2014-10-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-164.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-164.pdf"
"October 29, 2014","2014-10-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-163.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-163.pdf"
"October 28, 2014","2014-10-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-162.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-162.pdf"
"October 27, 2014","2014-10-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-161.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-161.pdf"
"October 23, 2014","2014-10-23","https://yukonassembly.ca/sites/default/files/hansard/33-1-160.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-160.pdf"
"May 15, 2014","2014-05-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-159.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-159.pdf"
"May 14, 2014","2014-05-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-158.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-158.pdf"
"May 13, 2014","2014-05-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-157.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-157.pdf"
"May 12, 2014","2014-05-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-156.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-156.pdf"
"May 8, 2014","2014-05-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-155.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-155.pdf"
"May 7, 2014","2014-05-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-154.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-154.pdf"
"May 6, 2014","2014-05-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-153.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-153.pdf"
"May 5, 2014","2014-05-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-152.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-152.pdf"
"May 1, 2014","2014-05-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-151.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-151.pdf"
"April 30, 2014","2014-04-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-150.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-150.pdf"
"April 29, 2014","2014-04-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-149.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-149.pdf"
"April 28, 2014","2014-04-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-148.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-148.pdf"
"April 24, 2014","2014-04-24","https://yukonassembly.ca/sites/default/files/hansard/33-1-147.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-147.pdf"
"April 23, 2014","2014-04-23","https://yukonassembly.ca/sites/default/files/hansard/33-1-146.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-146.pdf"
"April 22, 2014","2014-04-22","https://yukonassembly.ca/sites/default/files/hansard/33-1-145.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-145.pdf"
"April 17, 2014","2014-04-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-144.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-144.pdf"
"April 16, 2014","2014-04-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-143.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-143.pdf"
"April 15, 2014","2014-04-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-142.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-142.pdf"
"April 14, 2014","2014-04-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-141.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-141.pdf"
"April 10, 2014","2014-04-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-140.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-140.pdf"
"April 9, 2014","2014-04-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-139.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-139.pdf"
"April 8, 2014","2014-04-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-138.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-138.pdf"
"April 7, 2014","2014-04-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-137.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-137.pdf"
"April 3, 2014","2014-04-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-136.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-136.pdf"
"April 2, 2014","2014-04-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-135.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-135.pdf"
"April 1, 2014","2014-04-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-134.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-134.pdf"
"March 31, 2014","2014-03-31","https://yukonassembly.ca/sites/default/files/hansard/33-1-133.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-133.pdf"
"March 27, 2014","2014-03-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-132.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-132.pdf"
"March 26, 2014","2014-03-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-131.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-131.pdf"
"March 25, 2014","2014-03-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-130.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-130.pdf"
"December 19, 2013","2013-12-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-129.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-129.pdf"
"December 18, 2013","2013-12-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-128.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-128.pdf"
"December 17, 2013","2013-12-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-127.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-127.pdf"
"December 16, 2013","2013-12-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-126.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-126.pdf"
"December 12, 2013","2013-12-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-125.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-125.pdf"
"December 11, 2013","2013-12-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-124.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-124.pdf"
"December 10, 2013","2013-12-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-123.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-123.pdf"
"December 9, 2013","2013-12-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-122.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-122.pdf"
"December 5, 2013","2013-12-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-121.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-121.pdf"
"December 4, 2013","2013-12-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-120.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-120.pdf"
"December 3, 2013","2013-12-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-119.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-119.pdf"
"December 2, 2013","2013-12-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-118.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-118.pdf"
"November 28, 2013","2013-11-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-117.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-117.pdf"
"November 27, 2013","2013-11-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-116.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-116.pdf"
"November 26, 2013","2013-11-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-115.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-115.pdf"
"November 25, 2013","2013-11-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-114.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-114.pdf"
"November 21, 2013","2013-11-21","https://yukonassembly.ca/sites/default/files/hansard/33-1-113.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-113.pdf"
"November 20, 2013","2013-11-20","https://yukonassembly.ca/sites/default/files/hansard/33-1-112.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-112.pdf"
"November 19, 2013","2013-11-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-111.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-111.pdf"
"November 18, 2013","2013-11-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-110.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-110.pdf"
"November 14, 2013","2013-11-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-109.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-109.pdf"
"November 12, 2013","2013-11-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-107.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-107.pdf"
"November 12, 2013","2013-11-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-108.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-108.pdf"
"November 7, 2013","2013-11-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-106.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-106.pdf"
"November 6, 2013","2013-11-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-105.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-105.pdf"
"November 5, 2013","2013-11-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-104.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-104.pdf"
"November 4, 2013","2013-11-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-103.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-103.pdf"
"October 31, 2013","2013-10-31","https://yukonassembly.ca/sites/default/files/hansard/33-1-102.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-102.pdf"
"May 16, 2013","2013-05-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-101.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-101.pdf"
"May 15, 2013","2013-05-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-100.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-100.pdf"
"May 14, 2013","2013-05-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-099.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-099.pdf"
"May 13, 2013","2013-05-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-098.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-098.pdf"
"May 9, 2013","2013-05-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-097.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-097.pdf"
"May 8, 2013","2013-05-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-096.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-096.pdf"
"May 7, 2013","2013-05-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-095.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-095.pdf"
"May 6, 2013","2013-05-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-094.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-094.pdf"
"May 2, 2013","2013-05-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-093.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-093.pdf"
"May 1, 2013","2013-05-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-092.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-092.pdf"
"April 30, 2013","2013-04-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-091.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-091.pdf"
"April 29, 2013","2013-04-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-090.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-090.pdf"
"April 25, 2013","2013-04-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-089.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-089.pdf"
"April 24, 2013","2013-04-24","https://yukonassembly.ca/sites/default/files/hansard/33-1-088.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-088.pdf"
"April 23, 2013","2013-04-23","https://yukonassembly.ca/sites/default/files/hansard/33-1-087.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-087.pdf"
"April 22, 2013","2013-04-22","https://yukonassembly.ca/sites/default/files/hansard/33-1-086.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-086.pdf"
"April 18, 2013","2013-04-18","https://yukonassembly.ca/sites/default/files/hansard/33-1-085.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-085.pdf"
"April 17, 2013","2013-04-17","https://yukonassembly.ca/sites/default/files/hansard/33-1-084.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-084.pdf"
"April 16, 2013","2013-04-16","https://yukonassembly.ca/sites/default/files/hansard/33-1-083.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-083.pdf"
"April 15, 2013","2013-04-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-082.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-082.pdf"
"April 11, 2013","2013-04-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-081.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-081.pdf"
"April 10, 2013","2013-04-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-080.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-080.pdf"
"April 9, 2013","2013-04-09","https://yukonassembly.ca/sites/default/files/hansard/33-1-079.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-079.pdf"
"April 8, 2013","2013-04-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-078.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-078.pdf"
"April 4, 2013","2013-04-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-077.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-077.pdf"
"April 3, 2013","2013-04-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-076.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-076.pdf"
"April 2, 2013","2013-04-02","https://yukonassembly.ca/sites/default/files/hansard/33-1-075.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-075.pdf"
"March 28, 2013","2013-03-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-074.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-074.pdf"
"March 27, 2013","2013-03-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-073.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-073.pdf"
"March 26, 2013","2013-03-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-072.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-072.pdf"
"March 25, 2013","2013-03-25","https://yukonassembly.ca/sites/default/files/hansard/33-1-071.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-071.pdf"
"March 21, 2013","2013-03-21","https://yukonassembly.ca/sites/default/files/hansard/33-1-070.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-070.pdf"
"December 13, 2012","2012-12-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-069.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-069.pdf"
"December 12, 2012","2012-12-12","https://yukonassembly.ca/sites/default/files/hansard/33-1-068.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-068.pdf"
"December 11, 2012","2012-12-11","https://yukonassembly.ca/sites/default/files/hansard/33-1-067.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-067.pdf"
"December 10, 2012","2012-12-10","https://yukonassembly.ca/sites/default/files/hansard/33-1-066.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-066.pdf"
"December 6, 2012","2012-12-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-065.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-065.pdf"
"December 5, 2012","2012-12-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-064.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-064.pdf"
"December 4, 2012","2012-12-04","https://yukonassembly.ca/sites/default/files/hansard/33-1-063.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-063_0.pdf"
"December 3, 2012","2012-12-03","https://yukonassembly.ca/sites/default/files/hansard/33-1-062.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-062.pdf"
"November 29, 2012","2012-11-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-061.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-061.pdf"
"November 28, 2012","2012-11-28","https://yukonassembly.ca/sites/default/files/hansard/33-1-060.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-060.pdf"
"November 27, 2012","2012-11-27","https://yukonassembly.ca/sites/default/files/hansard/33-1-059.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-059.pdf"
"November 26, 2012","2012-11-26","https://yukonassembly.ca/sites/default/files/hansard/33-1-058.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-058.pdf"
"November 22, 2012","2012-11-22","https://yukonassembly.ca/sites/default/files/hansard/33-1-057.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-057.pdf"
"November 21, 2012","2012-11-21","https://yukonassembly.ca/sites/default/files/hansard/33-1-056.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-056.pdf"
"November 20, 2012","2012-11-20","https://yukonassembly.ca/sites/default/files/hansard/33-1-055.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-055.pdf"
"November 19, 2012","2012-11-19","https://yukonassembly.ca/sites/default/files/hansard/33-1-054.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-054.pdf"
"November 15, 2012","2012-11-15","https://yukonassembly.ca/sites/default/files/hansard/33-1-053.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-053.pdf"
"November 14, 2012","2012-11-14","https://yukonassembly.ca/sites/default/files/hansard/33-1-052.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-052.pdf"
"November 13, 2012","2012-11-13","https://yukonassembly.ca/sites/default/files/hansard/33-1-051.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-051.pdf"
"November 8, 2012","2012-11-08","https://yukonassembly.ca/sites/default/files/hansard/33-1-050.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-050.pdf"
"November 7, 2012","2012-11-07","https://yukonassembly.ca/sites/default/files/hansard/33-1-049.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-049.pdf"
"November 6, 2012","2012-11-06","https://yukonassembly.ca/sites/default/files/hansard/33-1-048.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-048.pdf"
"November 5, 2012","2012-11-05","https://yukonassembly.ca/sites/default/files/hansard/33-1-047.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-047_0.pdf"
"November 1, 2012","2012-11-01","https://yukonassembly.ca/sites/default/files/hansard/33-1-046.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-046.pdf"
"October 31, 2012","2012-10-31","https://yukonassembly.ca/sites/default/files/hansard/33-1-045.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-045.pdf"
"October 30, 2012","2012-10-30","https://yukonassembly.ca/sites/default/files/hansard/33-1-044.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-044.pdf"
"October 29, 2012","2012-10-29","https://yukonassembly.ca/sites/default/files/hansard/33-1-043.mht","https://yukonassembly.ca/sites/default/files/hansard/33-1-043.pdf"
